발생경찰서,지역관서,발생일시,발생일자,월,발생시간대,요일구분,경기도,고양시,덕양구,행정동,주소,발생장소,범죄수법(발생),죄명
경기고양경찰서,관산파출소,2024-09-16 02:00:00,2024-09-16,9,02시,2-월,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 1015번지 ,노상,,폭력
경기고양경찰서,고양파출소,2024-09-16 00:20:00,2024-09-16,9,00시,2-월,경기,고양시,덕양구,고양동,고양시 덕양구 고양동 240-36번지 ,상점,기타(기타절도),절도
경기고양경찰서,도래울지구대,2024-09-15 23:00:00,2024-09-15,9,23시,1-일,경기,고양시,덕양구,도내동,고양시 덕양구 도내동 1103번지 ,노상,,폭력
경기고양경찰서,행신3파출소,2024-09-15 18:56:00,2024-09-15,9,18시,1-일,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 1074번지 ,아파트,,폭력
경기고양경찰서,화정지구대,2024-09-15 15:00:00,2024-09-15,9,15시,1-일,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 888-1번지 ,노상,,폭력
경기고양경찰서,화정지구대,2024-09-15 15:00:00,2024-09-15,9,15시,1-일,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 976번지 ,상점,기타(기타절도),절도
경기고양경찰서,행신3파출소,2024-09-15 12:00:00,2024-09-15,9,12시,1-일,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 1103번지 ,기타,빈집침입절도,절도
경기고양경찰서,원당지구대,2024-09-15 11:30:00,2024-09-15,9,11시,1-일,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 587-1번지 ,다세대·원룸·연립가옥,,폭력
경기고양경찰서,행신3파출소,2024-09-15 10:00:00,2024-09-15,9,10시,1-일,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 1103번지 ,아파트,빈집침입절도,절도
경기고양경찰서,화정지구대,2024-09-15 00:00:00,2024-09-15,9,00시,1-일,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 1148-1번지 ,사무실,기타(기타절도),절도
경기고양경찰서,행신3파출소,2024-09-15 00:00:00,2024-09-15,9,00시,1-일,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 1096번지 ,아파트,,폭력
경기고양경찰서,행신3파출소,2024-09-15 00:00:00,2024-09-15,9,00시,1-일,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 1103번지 ,기타,빈집침입절도,절도
경기고양경찰서,도래울지구대,2024-09-14 23:32:00,2024-09-14,9,23시,7-토,경기,고양시,덕양구,원흥동,고양시 덕양구 원흥동 629번지 ,기타,,폭력
경기고양경찰서,관산파출소,2024-09-14 22:35:00,2024-09-14,9,22시,7-토,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 227-11번지 ,유흥주점,,폭력
경기고양경찰서,화전파출소,2024-09-14 20:00:00,2024-09-14,9,20시,7-토,경기,고양시,덕양구,화전동,고양시 덕양구 화전동 770번지 ,비닐하우스,,폭력
경기고양경찰서,화정지구대,2024-09-14 19:25:00,2024-09-14,9,19시,7-토,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 900-3번지 ,다세대·원룸·연립가옥,,폭력
경기고양경찰서,신도지구대,2024-09-14 14:37:00,2024-09-14,9,14시,7-토,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 370번지 ,대형할인매장,,폭력
경기고양경찰서,행신3파출소,2024-09-14 08:30:00,2024-09-14,9,08시,7-토,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 1103번지 ,기타,기타(기타절도),절도
경기고양경찰서,고양파출소,2024-09-14 03:55:00,2024-09-14,9,03시,7-토,경기,고양시,덕양구,벽제동,고양시 덕양구 벽제동 621-2번지 ,공장,기타(기타절도),절도
경기고양경찰서,관산파출소,2024-09-14 03:00:00,2024-09-14,9,03시,7-토,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 180-7번지 ,노상,,폭력
경기고양경찰서,고양파출소,2024-09-14 00:00:00,2024-09-14,9,00시,7-토,경기,고양시,덕양구,고양동,고양시 덕양구 고양동 735번지 ,아파트,,폭력
경기고양경찰서,신도지구대,2024-09-13 23:40:00,2024-09-13,9,23시,6-금,경기,고양시,덕양구,삼송동,고양시 덕양구 삼송동 356-6번지 ,노상,,폭력
경기고양경찰서,도래울지구대,2024-09-13 23:14:00,2024-09-13,9,23시,6-금,경기,고양시,덕양구,도내동,고양시 덕양구 도내동 967번지 ,주차장,,폭력
경기고양경찰서,화정지구대,2024-09-13 22:35:00,2024-09-13,9,22시,6-금,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 964번지 ,노상,,폭력
경기고양경찰서,화전파출소,2024-09-13 13:00:00,2024-09-13,9,13시,6-금,경기,고양시,덕양구,향동동,고양시 덕양구 향동동 552번지 ,기타,기타(기타절도),절도
경기고양경찰서,관산파출소,2024-09-13 09:00:00,2024-09-13,9,09시,6-금,경기,고양시,덕양구,내유동,고양시 덕양구 내유동 431-41번지 ,기타,,폭력
경기고양경찰서,관산파출소,2024-09-13 09:00:00,2024-09-13,9,09시,6-금,경기,고양시,덕양구,내유동,고양시 덕양구 내유동 431-41번지 ,일반주택,,폭력
경기고양경찰서,관산파출소,2024-09-13 08:30:00,2024-09-13,9,08시,6-금,경기,고양시,덕양구,내유동,고양시 덕양구 내유동 431-37번지 ,다세대·원룸·연립가옥,,폭력
경기고양경찰서,도래울지구대,2024-09-13 01:20:00,2024-09-13,9,01시,6-금,경기,고양시,덕양구,원흥동,고양시 덕양구 원흥동 728번지 ,오피스텔,,폭력
경기고양경찰서,신도지구대,2024-09-13 00:00:00,2024-09-13,9,00시,6-금,경기,고양시,덕양구,삼송동,고양시 덕양구 삼송동 293번지 ,대중식당,,폭력
경기고양경찰서,화정지구대,2024-09-13 00:00:00,2024-09-13,9,00시,6-금,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 1093번지 ,노상,,폭력
경기고양경찰서,원당지구대,2024-09-12 23:10:00,2024-09-12,9,23시,5-목,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 422-3번지 ,기타,,폭력
경기고양경찰서,신도지구대,2024-09-12 21:20:00,2024-09-12,9,21시,5-목,경기,고양시,덕양구,오금동,고양시 덕양구 오금동 663-2번지 ,아파트,,폭력
경기고양경찰서,행신3파출소,2024-09-12 21:00:00,2024-09-12,9,21시,5-목,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 1074번지 ,노상,,폭력
경기고양경찰서,화정지구대,2024-09-12 18:00:00,2024-09-12,9,18시,5-목,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 955번지 ,노상,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-09-12 16:16:00,2024-09-12,9,16시,5-목,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 510-5번지 ,노상,기타(기타절도),절도
경기고양경찰서,행신3파출소,2024-09-12 15:18:00,2024-09-12,9,15시,5-목,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 895번지 ,기타,기타(기타절도),절도
경기고양경찰서,화전파출소,2024-09-12 11:00:00,2024-09-12,9,11시,5-목,경기,고양시,덕양구,현천동,고양시 덕양구 현천동 37-3번지 ,승용차,기타(기타절도),절도
경기고양경찰서,행신지구대,2024-09-12 08:17:00,2024-09-12,9,08시,5-목,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 719-15번지 ,대중식당,기타(기타절도),절도
경기고양경찰서,원당지구대,2024-09-11 23:10:00,2024-09-11,9,23시,4-수,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 422-3번지 ,다세대·원룸·연립가옥,,폭력
경기고양경찰서,화전파출소,2024-09-11 19:10:00,2024-09-11,9,19시,4-수,경기,고양시,덕양구,향동동,고양시 덕양구 향동동 522번지 ,편의점,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-09-11 17:45:00,2024-09-11,9,17시,4-수,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 1098번지 ,노상,,폭력
경기고양경찰서,도래울지구대,2024-09-11 17:30:00,2024-09-11,9,17시,4-수,경기,고양시,덕양구,원흥동,고양시 덕양구 원흥동 628번지 ,오피스텔,,폭력
경기고양경찰서,화정지구대,2024-09-11 17:15:00,2024-09-11,9,17시,4-수,경기,고양시,덕양구,행주외동,고양시 덕양구 행주외동 155-4번지 ,대중식당,,폭력
경기고양경찰서,행신3파출소,2024-09-11 16:10:00,2024-09-11,9,16시,4-수,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 1073번지 ,기타,,폭력
경기고양경찰서,원당지구대,2024-09-11 14:20:00,2024-09-11,9,14시,4-수,경기,고양시,덕양구,성사동,고양시 덕양구 성사동 86-1번지 ,고속도로휴게소,,폭력
경기고양경찰서,신도지구대,2024-09-11 12:43:00,2024-09-11,9,12시,4-수,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 373번지 ,슈퍼마켓,기타(기타절도),절도
경기고양경찰서,관산파출소,2024-09-11 08:55:00,2024-09-11,9,08시,4-수,경기,고양시,덕양구,내유동,고양시 덕양구 내유동 676-36번지 ,기타,기타(기타절도),절도
경기고양경찰서,관산파출소,2024-09-11 04:27:00,2024-09-11,9,04시,4-수,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 687-56번지 ,기타,,폭력
경기고양경찰서,관산파출소,2024-09-11 03:27:00,2024-09-11,9,03시,4-수,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 181-55번지 ,기타,,폭력
경기고양경찰서,신도지구대,2024-09-11 02:57:00,2024-09-11,9,02시,4-수,경기,고양시,덕양구,신원동,고양시 덕양구 신원동 634번지 ,대중식당,영업점털이,절도
경기고양경찰서,행신지구대,2024-09-11 00:00:00,2024-09-11,9,00시,4-수,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 736-21번지 ,창고,창고털이,절도
경기고양경찰서,화정지구대,2024-09-11 00:00:00,2024-09-11,9,00시,4-수,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 1098번지 ,노상,,폭력
경기고양경찰서,신도지구대,2024-09-11 00:00:00,2024-09-11,9,00시,4-수,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 376번지 ,회사,기타(기타절도),절도
경기고양경찰서,관산파출소,2024-09-11 00:00:00,2024-09-11,9,00시,4-수,경기,고양시,덕양구,내유동,고양시 덕양구 내유동 444-18번지 ,노상,,폭력
경기고양경찰서,관산파출소,2024-09-11 00:00:00,2024-09-11,9,00시,4-수,경기,고양시,덕양구,내유동,고양시 덕양구 내유동 444-18번지 ,노상,,폭력
경기고양경찰서,행신3파출소,2024-09-11 00:00:00,2024-09-11,9,00시,4-수,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 934번지 ,아파트,,폭력
경기고양경찰서,화전파출소,2024-09-10 23:20:00,2024-09-10,9,23시,3-화,경기,고양시,덕양구,향동동,고양시 덕양구 향동동 407번지 ,기타,,폭력
경기고양경찰서,고양파출소,2024-09-10 21:55:00,2024-09-10,9,21시,3-화,경기,고양시,덕양구,고양동,고양시 덕양구 고양동 730번지 ,아파트,,폭력
경기고양경찰서,행신지구대,2024-09-10 17:00:00,2024-09-10,9,17시,3-화,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 702-4번지 ,기타,,폭력
경기고양경찰서,신도지구대,2024-09-10 16:10:00,2024-09-10,9,16시,3-화,경기,고양시,덕양구,동산동,고양시 덕양구 동산동 359번지 ,학교,자전거절도,절도
경기고양경찰서,도래울지구대,2024-09-10 14:00:00,2024-09-10,9,14시,3-화,경기,고양시,덕양구,용두동,고양시 덕양구 용두동 362-1번지 ,가구점,,폭력
경기고양경찰서,원당지구대,2024-09-10 10:10:00,2024-09-10,9,10시,3-화,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 610-8번지 ,노상,,폭력
경기고양경찰서,관산파출소,2024-09-10 10:00:00,2024-09-10,9,10시,3-화,경기,고양시,덕양구,관산동,고양시 덕양구 관산동 814-3번지 ,일반주택,빈집침입절도,절도
경기고양경찰서,행신지구대,2024-09-10 09:40:00,2024-09-10,9,09시,3-화,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 444-1번지 ,은행,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-09-10 08:50:00,2024-09-10,9,08시,3-화,경기,고양시,덕양구,신원동,고양시 덕양구 신원동 607번지 ,기타,기타(기타절도),절도
경기고양경찰서,신도지구대,2024-09-10 08:40:00,2024-09-10,9,08시,3-화,경기,고양시,덕양구,삼송동,고양시 덕양구 삼송동 322번지 ,노상,기타(기타절도),절도
경기고양경찰서,행신3파출소,2024-09-10 08:35:00,2024-09-10,9,08시,3-화,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 895번지 ,노상,,폭력
경기고양경찰서,원당지구대,2024-09-10 06:00:00,2024-09-10,9,06시,3-화,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 602-2번지 ,기타,기타(기타절도),절도
경기고양경찰서,화전파출소,2024-09-10 05:40:00,2024-09-10,9,05시,3-화,경기,고양시,덕양구,향동동,고양시 덕양구 향동동 494-4번지 ,노상,기타(기타절도),절도
경기고양경찰서,,2024-09-10 00:00:00,2024-09-10,9,00시,3-화,경기,고양시,덕양구,,고양시 덕양구 ,슈퍼마켓,기타(기타절도),절도
경기고양경찰서,행신3파출소,2024-09-09 21:50:00,2024-09-09,9,21시,2-월,경기,고양시,덕양구,행신동,고양시 덕양구 행신동 205-17번지 ,노상,,폭력
경기고양경찰서,화전파출소,2024-09-09 16:30:00,2024-09-09,9,16시,2-월,경기,고양시,덕양구,화전동,고양시 덕양구 화전동 732-1번지 ,노상,기타(기타절도),절도
경기고양경찰서,화정지구대,2024-09-09 10:00:00,2024-09-09,9,10시,2-월,경기,고양시,덕양구,대장동,고양시 덕양구 대장동 562-12번지 ,기타,,폭력
경기고양경찰서,도래울지구대,2024-09-09 02:15:00,2024-09-09,9,02시,2-월,경기,고양시,덕양구,용두동,고양시 덕양구 용두동 432-100번지 ,기타,,폭력
경기고양경찰서,도래울지구대,2024-09-09 02:00:00,2024-09-09,9,02시,2-월,경기,고양시,덕양구,원흥동,고양시 덕양구 원흥동 728번지 ,아파트,,폭력
경기고양경찰서,행신지구대,2024-09-09 00:00:00,2024-09-09,9,00시,2-월,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 858-3번지 ,일반주택,,폭력
경기고양경찰서,원당지구대,2024-09-09 00:00:00,2024-09-09,9,00시,2-월,경기,고양시,덕양구,주교동,고양시 덕양구 주교동 613-6번지 ,노상,,폭력
경기고양경찰서,신도지구대,2024-09-09 00:00:00,2024-09-09,9,00시,2-월,경기,고양시,덕양구,삼송동,고양시 덕양구 삼송동 64-16번지 ,일반주택,,폭력
경기고양경찰서,도래울지구대,2024-09-09 00:00:00,2024-09-09,9,00시,2-월,경기,고양시,덕양구,원흥동,고양시 덕양구 원흥동 717번지 ,기타,,폭력
경기고양경찰서,도래울지구대,2024-09-09 00:00:00,2024-09-09,9,00시,2-월,경기,고양시,덕양구,용두동,고양시 덕양구 용두동 553번지 ,노상,,폭력
경기고양경찰서,화전파출소,2024-09-08 22:40:00,2024-09-08,9,22시,1-일,경기,고양시,덕양구,향동동,고양시 덕양구 향동동 421번지 ,노상,,폭력
경기고양경찰서,신도지구대,2024-09-08 21:10:00,2024-09-08,9,21시,1-일,경기,고양시,덕양구,삼송동,고양시 덕양구 삼송동 293번지 ,기타,,폭력
경기고양경찰서,관산파출소,2024-09-08 20:00:00,2024-09-08,9,20시,1-일,경기,고양시,덕양구,내유동,고양시 덕양구 내유동 294-7번지 ,슈퍼마켓,,폭력
경기고양경찰서,화정지구대,2024-09-08 20:00:00,2024-09-08,9,20시,1-일,경기,고양시,덕양구,화정동,고양시 덕양구 화정동 977-1번지 ,아파트,,폭력
경기고양경찰서,행신지구대,2024-09-08 19:40:00,2024-09-08,9,19시,1-일,경기,고양시,덕양구,토당동,고양시 덕양구 토당동 79-7번지 ,기타,,폭력
경기고양경찰서,신도지구대,2024-09-08 18:50:00,2024-09-08,9,18시,1-일,경기,고양시,덕양구,지축동,고양시 덕양구 지축동 915번지 ,아파트,자전거절도,절도
경기고양경찰서,신도지구대,2024-09-08 18:00:00,2024-09-08,9,18시,1-일,경기,고양시,덕양구,지축동,고양시 덕양구 지축동 968번지 ,아파트,,폭력
